"respiratory"
32
103
182
345
450
566
702
846
856
979
1073
1184
1315
1434
1447
1529
1623
1782
1924
2011
2093
2184
2287
2403
2486
2609
2696
2775
2852
2966
3057
3153
3250
3358
3461
3554
3670
3793
3886
3991
4088
4186
4292
4381
4463
4543
4638
4746
4837
4931
5016
5098
5179
5253
5332
5416
5506
5589
5671
5753
5836
5913
5990
6070
6128
6222
6299
6373
6469
6557
6640
6727
6821
6907
7001
7189
7351
7363
7451
7574
7582
7687
7825
7999
8107
8235
8337
8488
8667
8815
8828
8948
9082
9243
9382
9517
9624
9733
9832
9912
9995
10074
10143
10217
10297
10386
10471
10566
10654
10745
10817
10890
10954
11033
11117
11200
11281
11360
11452
11530
11609
11703
11790
11889
11991
12113
12293
12396
12487
12582
12679
12790
12877
12961
13042
13137
13224
13326
13411
13489
13591
13683
13769
13859
13941
14020
14100
14202
14294
14370
14462
14562
14672
14774
14855
14940
15036
15120
15211
15290
15368
15447
15524
15615
15717
15800
15886
15951
16029
16098
16179
16239
16328
16411
16505
16595
16682
16766
16846
16917
16990
17103
17178
17261
17347
17435
17537
17626
17720
17810
17895
17903
17970
18066
18166
18371
18481
18625
18831
18956
19045
19198
19306
19397
19511
19623
19747
19846
19948
20092
20202
20307
20417
20518
20621
20757
20887
20974
21123
21244
21338
21427
21524
21616
21713
21800
21916
22026
22119
22205
22274
22503
22614
22719
22836
22942
22949
23045
23157
23258
23394
23525
23638
23775
23901
24079
24081
24211
24351
24366
24493
24670
24804
24937
25040
25123
25259
25413
25560
25673
25803
25809
25907
26026
26107
26239
26385
26394
26491
26501
26603
26720
26834
26962
27063
27247
27411
27524
27660
27793
27931
28132
28140
28298
28447
28547
28651
28797
28951
29077
29192
29307
29499
29643
29797
29881
30008
30201
30301
30426
30556
30688
30700
30812
31000
31121
