"cardiac"
152
228
306
384
452
527
563
607
660
708
815
913
995
1076
1157
1200
1298
1368
1432
1483
1569
1657
1724
1899
1984
2071
2162
2220
2317
2405
2493
2572
2647
2708
2813
2901
2977
3064
3148
3232
3392
3551
3633
3718
3803
3842
3932
4045
4131
4218
4305
4398
4436
4637
4677
4723
4816
4860
4965
5053
5127
5232
5288
5437
5520
5568
5655
5786
5869
5996
6051
6156
6202
6244
6297
6369
6445
6484
6533
6577
6617
6643
6662
6707
6730
6759
6843
6924
6978
7007
7093
7252
7285
7312
7346
7438
7601
7654
7778
7866
7943
7990
8112
8204
8259
8309
8360
8449
8580
8695
8783
8868
8936
8991
9105
9183
9241
9282
9447
9501
9581
9637
9734
9794
9855
9976
10068
10158
10227
10323
10413
10504
10582
10625
10759
10846
10935
11022
11110
11149
11278
11369
11438
11500
11574
11628
11708
11791
11883
12013
12132
12215
12302
12369
12468
12548
12638
12718
12822
12887
12944
13024
13123
13216
13390
13442
13522
13613
13703
13799
13872
13955
14033
14121
14200
14268
14370
14539
14579
14780
14869
15008
15114
15190
15305
15391
15472
15535
15616
15721
15765
15889
15936
16053
16116
16189
16297
16438
16492
16684
16740
16930
17109
17316
17553
17677
17764
17932
18021
18192
18353
18431
18605
18680
18851
19074
19309
19552
19926
20342
20515
20673
20812
20920
21075
21264
21485
22810
22952
23047
23147
23354
23472
23650
23743
23919
24008
24180
24256
24348
24437
24524
24573
24658
24788
24826
25012
25127
25299
25388
25480
25550
25719
25807
25918
26006
26092
26135
26180
26274
26350
26550
26596
26642
26685
26737
26874
26950
27067
27153
27210
27334
27422
27606
28148
28365
28673
28987
29237
29487
29886
30104
30391
30948
31146
31349
31607
31881
32075
32243
32355
32636
32969
33094
33242
33537
33878
34315
34654
35070
35427
35748
36254
36670
37025
37221
37507
37992
38475
38884
39252
39513
39883
40068
40305
40497
40681
40863
41029
41126
41399
41807
42103
42428
42691
42972
43367
43811
44039
44461
44835
45107
45310
45484
45758
46108
46429
46575
46705
46903
47078
47195
47537
47897
48384
48939
49409
49882
50224
50521
50817
51284
51561
51826
52234
52490
52783
53226
53671
54034
54383
54751
55063
55516
56020
56235
56493
56720
56969
57274
57403
57686
57823
58074
58492
58722
58890
59137
59245
59489
59633
60006
60139
60356
60477
60652
60741
60995
61153
61408
61717
62231
62588
62788
62980
63120
63406
63838
64252
64434
64689
64990
65275
65546
65795
66131
66304
66579
66845
67174
67463
67838
68202
68574
68984
69352
69551
69830
70032
70267
70517
70748
70973
71215
71442
71659
71910
72131
72360
72589
72810
73029
73281
73521
73742
73970
74187
74411
74642
74868
75104
75376
75693
75968
76222
76509
76783
77041
77286
77552
77838
78106
78399
78674
78980
79255
79510
79761
80020
80338
80647
80900
81150
81545
81769
82046
82369
82854
83061
83316
83569
83806
84033
84483
84858
85127
85439
85668
85802
85972
86130
86356
86695
86927
87135
87381
87727
87958
88608
88870
89023
89204
89355
89483
89709
89840
90077
90224
90539
90741
90879
91184
91411
91757
91962
92228
92493
92719
92839
93134
93284
93520
93650
93969
94362
94544
94872
95177
95390
95608
95824
96021
96317
96641
97118
97586
97845
98191
98364
98562
98733
98883
99109
99213
99328
99419
99690
99818
99906
100135
100291
100365
100486
100694
101034
101180
101339
101537
101936
102080
102336
102715
103154
103600
104109
104494
104771
104970
105170
105433
105685
105930
106214
106466
106699
106927
107162
107313
107442
107664
107823
107961
108054
108292
108505
108781
109063
109246
109348
109455
109654
109944
110281
110603
110736
111045
111178
111337
111560
111729
111919
112083
112163
112273
112473
112563
112656
112749
112818
113095
113232
113550
113704
113942
114176
114305
114401
114496
114709
114834
114933
115041
115241
115329
115391
115466
115716
115937
116047
116200
116288
116519
116659
116761
116859
117094
117219
117533
117626
117914
118034
118341
118669
118832
119067
119202
119320
119520
119932
120347
120566
120780
120937
121179
121310
121647
121801
122093
122218
122518
122668
122918
123069
123284
123459
123620
123880
124018
124277
124444
