"cardiac"
138
250
364
475
584
693
799
904
1011
1117
1220
1326
1435
1540
1649
1755
1858
1961
2067
2170
2273
2374
2476
2576
2681
2786
2886
2988
3090
3192
3296
3401
3506
3609
3707
3810
3910
4012
4112
4213
4317
4415
4513
4609
4704
4800
4898
4996
5099
5204
5308
5415
5521
5628
5734
5831
5926
6019
6111
6209
6315
6417
6510
6600
6689
6782
6871
6956
7040
7121
7205
7305
7403
7495
7587
7688
7794
7901
8009
8113
8215
8316
8421
8525
8624
8723
8824
8923
9025
9129
9232
9337
9442
9548
9656
9761
9864
9970
10074
10179
10283
10380
10471
10558
10649
10740
10838
10941
11045
11149
11251
11351
11452
11554
11654
11756
11865
11973
12078
12185
12291
12392
12497
12604
12709
12811
12914
13018
13118
13219
13328
13438
13547
13653
13756
13858
13958
14054
14144
14242
14346
14445
14544
14636
14725
14822
14964
15086
15201
15309
15415
15522
15625
15729
15836
15946
16058
16168
16278
16387
16497
16604
16710
16812
16914
17015
17120
17232
17343
17454
17563
17671
17776
17880
17981
18079
18172
18260
18345
18431
18522
18618
18721
18825
18926
19033
19136
19238
19340
19442
19546
19651
19759
19866
19969
20071
20170
20269
20367
20465
20573
20678
20786
20893
20999
21101
21202
21298
21396
21500
21610
21717
21830
21940
22048
22150
22255
22359
22463
22570
22676
22781
22885
22988
23090
23196
23301
23405
23512
23617
23721
23822
23912
24006
24107
24201
24287
24375
24476
24581
24687
24785
24883
24983
25079
25171
25259
25344
25427
25508
25595
25690
25791
25884
25974
26069
26166
26264
26364
26460
26558
26655
26753
26846
26943
27042
27138
27236
27333
27431
27527
27617
27710
27808
27901
27994
28092
28190
28288
28385
28492
28599
28703
28805
28911
29021
29127
29238
29347
29458
29564
29675
29787
29896
29942
30002
30115
30227
30337
30455
30567
30678
30786
30894
31001
31107
31217
31329
31440
31550
31656
31760
31859
31960
32064
32168
32272
32374
32468
32568
32673
32777
32883
32990
33099
33208
33313
33414
33524
33639
33741
33963
34049
34146
34252
34364
34472
34576
34682
34788
34890
35004
35107
35205
35312
35433
35558
35677
35786
35893
35998
36104
36211
36314
36422
36534
36648
36762
36871
36978
37088
37199
37308
37417
37527
37634
37743
37853
37958
38066
38174
38279
38385
38489
38584
38677
38769
38856
38947
39040
39140
39247
39349
39453
39557
39660
39760
39858
39960
40067
40169
40272
40377
40484
40591
40697
40796
40903
41009
41113
41210
41314
41420
41527
41625
41727
41833
41937
42033
42137
42244
42350
42450
42560
42670
42775
42876
42979
43084
43188
43293
43398
43499
43599
43700
43803
43905
44007
44108
44210
44309
44405
44508
44613
44718
44820
44923
45029
45134
45236
45335
45426
45524
45625
45727
45831
45929
46030
46134
46239
46337
46434
46535
46636
46740
46841
46941
47047
47154
47262
47368
47466
47564
47662
47763
47865
47969
48070
48169
48278
48386
48486
48583
48687
48792
48898
49002
49113
49223
49332
49437
49544
49652
49757
49858
49964
50073
50182
50291
50402
50509
50611
50714
50819
50923
51028
51134
51241
51345
51448
51555
51660
51765
51869
51975
52081
52181
52284
52393
52501
52610
52713
52807
52907
53009
53110
53204
53307
53417
53523
53626
53735
53846
53950
54051
54155
54261
54365
54468
54566
54669
54776
54884
54988
55091
55197
55304
55411
55518
55620
55726
55837
55949
56058
56164
56274
56386
56497
56603
56715
56827
56939
57048
57149
57259
57371
57482
57591
57697
57809
57920
58027
58132
58241
58349
58457
58563
58668
58778
58890
59003
59115
59222
59327
59436
59547
59658
59759
59865
59970
60078
60186
60287
60398
60508
60618
60726
60827
60932
61041
61150
61253
61364
61478
61592
61698
61809
61921
62033
62141
62255
62368
62481
62593
62697
62805
62911
63014
63108
63202
63291
63380
63474
63571
63663
63759
63857
63958
64058
64158
64256
64355
64450
64543
64646
64753
64859
64963
65058
65160
65261
65362
65456
65549
65655
65765
65870
65977
66088
66201
66307
66415
66526
66633
66734
66839
66943
67047
67151
67255
67354
67453
67555
67660
67766
67867
67972
68079
68181
68275
68371
68470
68567
68663
68768
68874
68981
69083
69188
69292
69391
69486
69580
69670
69757
69844
69941
70046
70153
70261
70367
70470
70566
70665
70765
70866
70971
71085
71198
71306
71409
71513
71621
71725
71825
71931
72044
72151
72257
72366
72478
72592
