"cardiac"
134
219
303
384
477
576
663
752
792
842
880
927
1004
1044
1088
1132
1178
1211
1260
1338
1375
1426
1446
1468
1511
1588
1674
1713
1767
1851
1949
1987
2031
2132
2216
2265
2311
2387
2463
2510
2554
2627
2714
2755
2798
2878
2969
3010
3065
3151
3242
3277
3320
3397
3468
3516
3553
3686
3773
3807
3899
4164
4324
4381
4467
4548
4633
4693
4743
4805
4848
4881
4927
4968
5005
5036
5070
5089
5133
5213
5233
5298
5388
5469
5553
5640
5727
5807
5891
5930
5977
6058
6138
6212
6260
6305
6384
6468
6506
6554
6635
6715
6799
6836
6883
6939
7043
7091
7135
7216
7302
7342
7388
7468
7549
7590
7634
7715
7747
7810
8099
8193
8267
8339
8414
8494
8533
8579
8657
8738
8827
8907
8986
9068
9147
9225
9304
9385
9463
9545
9631
9671
9715
9792
9878
9915
9962
10040
10121
10206
10292
10372
10453
10537
10621
10703
10784
10868
10954
11036
11119
11204
11290
11370
11454
11539
11621
11700
11783
11867
11945
12028
12113
12196
12276
12361
12445
12526
12609
12699
12788
12872
12956
13043
13127
13209
13294
13381
13462
13546
13633
13720
13800
13884
13970
14053
14133
14216
14296
14377
14459
14542
14623
14706
14790
14869
14948
15030
15111
15189
15270
15352
15429
15509
15592
15676
15756
15839
15927
16011
16092
16176
16258
16336
16415
16497
16578
16657
16740
16823
16901
16982
17066
17148
17228
17312
17396
17475
17556
17638
17719
17800
17881
17964
18041
18121
18190
18285
18369
18449
18532
18609
18690
18772
18855
18933
19015
19098
19181
19263
19349
19438
19521
19606
19694
19782
19820
19865
19910
20022
20097
20171
20248
20340
20426
20564
20643
20726
20766
20811
20859
20919
20962
21043
21141
21188
21316
21359
21463
22365
22455
22497
22587
22620
22674
22712
22754
22839
22925
22962
23009
23085
23167
23261
23344
23430
23520
23600
23679
23761
23842
23918
23997
24080
24162
24240
24323
24411
24494
24578
24668
24758
24839
24924
25011
25095
25180
25268
25359
25441
25524
25610
25692
25775
25862
25953
26034
26121
26214
26297
26383
26472
26556
26634
26721
26807
26889
26976
27063
27144
27230
27319
27398
27482
27573
27656
27741
27831
27913
27996
28082
28165
28242
28324
28409
28487
28569
28655
28735
28816
28899
28980
29056
29135
29220
29300
29381
29466
29550
29630
29711
29796
29879
29958
30039
30121
30201
30282
30365
30447
30526
30608
30692
30773
30854
30939
31021
31102
31187
31270
31350
31432
31516
31596
31676
31758
31841
31921
32005
32089
32169
32253
32334
32414
32495
32578
32659
32738
32818
32899
32977
33057
33140
33218
33301
33389
33470
33551
33590
33635
33715
33796
33880
33966
34048
34134
34222
34305
34385
34468
34552
34632
34711
34792
34873
34952
35029
35108
35188
35267
35347
35430
35514
35593
35672
35754
35837
35915
35995
36078
36161
36238
36319
36403
36484
36563
36645
36730
36810
36889
36972
37055
37132
37213
37295
37376
37452
37532
37613
37692
37770
37851
37931
38008
38087
38168
38246
38325
38407
38489
38567
38647
38730
38813
38893
38973
39057
39140
39221
39300
39382
39465
39545
39624
39705
39788
39870
39948
40028
40111
40193
40272
40351
40433
40515
40592
40675
40759
40842
40919
40998
41080
41164
41244
41325
41409
41493
41573
41653
41736
41820
41901
41976
42053
42136
42220
42299
42379
42465
42550
42631
42713
42798
42884
42965
43046
43130
43213
43292
43373
43456
43538
43616
43698
43782
43868
43948
44029
44112
44196
44279
44357
44438
44521
44603
44681
44764
44849
44931
45010
45093
45179
45261
45342
45427
45513
45594
45676
45761
45846
45930
46010
46092
46178
46262
46341
46421
46503
46585
46665
46745
46830
46917
46998
47079
47163
47250
47331
47414
47501
47592
47676
47759
47844
47929
48014
48093
48174
48257
48342
48423
48508
48596
48682
48762
48845
48929
49015
49097
49179
49262
49344
49422
49500
49584
49668
49746
49828
49906
49981
50058
50134
50211
50293
50369
